language,doc_id,upos_raw,deprel_raw,upos,deprel_base,n,status
la,phi0474.phi013.perseus-lat1.tb.xml,NOUN,appos,NOUN,appos,1,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,NOUN,conj,NOUN,conj,53,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,NOUN,nmod,NOUN,nmod,52,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,NOUN,nsubj,NOUN,nsubj,42,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,NOUN,nsubj:pass,NOUN,nsubj,15,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,NOUN,obj,NOUN,obj,73,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,NOUN,obl,NOUN,obl,92,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,NOUN,obl:arg,NOUN,obl,6,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,NOUN,root,NOUN,root,1,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,NOUN,xcomp,NOUN,xcomp,10,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,NUM,nummod,NUM,nummod,4,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,NUM,obj,NUM,obj,1,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,PART,advmod:neg,PART,advmod,44,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,PART,discourse,PART,discourse,22,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,PRON,conj,PRON,conj,2,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,PRON,det,PRON,det,1,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,PRON,nmod,PRON,nmod,8,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,PRON,nsubj,PRON,nsubj,49,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,PRON,nsubj:pass,PRON,nsubj,7,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,PRON,obj,PRON,obj,41,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,PRON,obl,PRON,obl,19,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,PRON,obl:arg,PRON,obl,8,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,PRON,root,PRON,root,1,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,PROPN,conj,NOUN,conj,2,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,PROPN,flat:name,NOUN,flat,4,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,PROPN,nmod,NOUN,nmod,2,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,PROPN,nsubj,NOUN,nsubj,5,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,PROPN,nsubj:pass,NOUN,nsubj,2,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,PROPN,obj,NOUN,obj,3,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,PROPN,obl,NOUN,obl,5,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,PROPN,vocative,NOUN,vocative,8,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,PUNCT,punct,PUNCT,punct,303,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,SCONJ,cc,SCONJ,cc,2,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,SCONJ,mark,SCONJ,mark,63,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,VERB,acl,VERB,acl,4,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,VERB,acl:relcl,VERB,acl,19,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,VERB,advcl,VERB,advcl,44,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,VERB,advcl:abs,VERB,advcl,7,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,VERB,advcl:cmp,VERB,advcl,2,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,VERB,amod,VERB,amod,9,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,VERB,ccomp,VERB,ccomp,30,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,VERB,conj,VERB,conj,73,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,VERB,csubj,VERB,csubj,6,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,VERB,nmod,VERB,nmod,6,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,VERB,nsubj,VERB,nsubj,2,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,VERB,parataxis,VERB,parataxis,1,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,VERB,root,VERB,root,132,PROVISIONAL
la,phi0474.phi013.perseus-lat1.tb.xml,VERB,xcomp,VERB,xcomp,34,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,ADJ,advcl,ADJ,advcl,1,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,ADJ,advcl:cmp,ADJ,advcl,1,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,ADJ,advcl:pred,ADJ,advcl,1,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,ADJ,advmod,ADJ,advmod,2,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,ADJ,amod,ADJ,amod,192,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,ADJ,ccomp,ADJ,ccomp,2,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,ADJ,conj,ADJ,conj,8,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,ADJ,nmod,ADJ,nmod,7,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,ADJ,nsubj,ADJ,nsubj,4,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,ADJ,nsubj:pass,ADJ,nsubj,1,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,ADJ,obj,ADJ,obj,15,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,ADJ,obl,ADJ,obl,3,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,ADJ,root,ADJ,root,14,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,ADJ,vocative,ADJ,vocative,7,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,ADJ,xcomp,ADJ,xcomp,26,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,ADP,case,ADP,case,56,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,ADV,advcl,ADV,advcl,1,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,ADV,advcl:cmp,ADV,advcl,1,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,ADV,advmod,ADV,advmod,138,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,ADV,advmod:emph,ADV,advmod,3,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,ADV,advmod:lmod,ADV,advmod,7,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,ADV,advmod:tmod,ADV,advmod,42,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,ADV,case,ADV,case,1,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,ADV,cc,ADV,cc,2,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,ADV,discourse,ADV,discourse,1,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,ADV,obj,ADV,obj,2,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,AUX,cop,AUX,cop,47,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,CCONJ,advmod:emph,CCONJ,advmod,5,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,CCONJ,cc,CCONJ,cc,108,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,DET,amod,DET,amod,1,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,DET,ccomp,DET,ccomp,2,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,DET,conj,DET,conj,2,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,DET,det,DET,det,148,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,DET,nmod,DET,nmod,7,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,DET,nsubj,DET,nsubj,30,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,DET,nsubj:pass,DET,nsubj,3,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,DET,obj,DET,obj,10,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,DET,obl,DET,obl,9,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,DET,obl:arg,DET,obl,2,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,DET,root,DET,root,3,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,DET,xcomp,DET,xcomp,2,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,INTJ,discourse,INTJ,discourse,8,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,NOUN,advcl,NOUN,advcl,3,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,NOUN,appos,NOUN,appos,2,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,NOUN,ccomp,NOUN,ccomp,1,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,NOUN,conj,NOUN,conj,16,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,NOUN,nmod,NOUN,nmod,35,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,NOUN,nsubj,NOUN,nsubj,113,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,NOUN,nsubj:pass,NOUN,nsubj,21,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,NOUN,obj,NOUN,obj,151,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,NOUN,obl,NOUN,obl,144,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,NOUN,obl:arg,NOUN,obl,13,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,NOUN,root,NOUN,root,6,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,NOUN,vocative,NOUN,vocative,6,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,NOUN,xcomp,NOUN,xcomp,4,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,NUM,nsubj,NUM,nsubj,1,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,NUM,nummod,NUM,nummod,3,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,NUM,obj,NUM,obj,1,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,NUM,obl,NUM,obl,1,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,PART,advmod:emph,PART,advmod,5,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,PART,advmod:neg,PART,advmod,49,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,PART,discourse,PART,discourse,8,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,PRON,advcl,PRON,advcl,1,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,PRON,conj,PRON,conj,3,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,PRON,det,PRON,det,3,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,PRON,nmod,PRON,nmod,8,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,PRON,nsubj,PRON,nsubj,53,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,PRON,nsubj:outer,PRON,nsubj,1,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,PRON,nsubj:pass,PRON,nsubj,4,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,PRON,obj,PRON,obj,41,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,PRON,obl,PRON,obl,24,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,PRON,obl:arg,PRON,obl,25,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,PROPN,flat:name,NOUN,flat,1,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,PROPN,nmod,NOUN,nmod,12,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,PROPN,nsubj,NOUN,nsubj,23,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,PROPN,nsubj:pass,NOUN,nsubj,2,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,PROPN,obj,NOUN,obj,6,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,PROPN,obl,NOUN,obl,9,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,PROPN,vocative,NOUN,vocative,19,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,PUNCT,punct,PUNCT,punct,433,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,SCONJ,cc,SCONJ,cc,1,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,SCONJ,mark,SCONJ,mark,54,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,SCONJ,obj,SCONJ,obj,1,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,VERB,acl,VERB,acl,7,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,VERB,acl:relcl,VERB,acl,6,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,VERB,advcl,VERB,advcl,77,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,VERB,advcl:abs,VERB,advcl,17,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,VERB,advcl:cmp,VERB,advcl,1,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,VERB,amod,VERB,amod,13,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,VERB,ccomp,VERB,ccomp,48,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,VERB,conj,VERB,conj,68,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,VERB,csubj,VERB,csubj,10,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,VERB,nmod,VERB,nmod,43,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,VERB,obl,VERB,obl,4,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,VERB,parataxis,VERB,parataxis,4,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,VERB,root,VERB,root,201,PROVISIONAL
la,phi0620.phi001.perseus-lat1.tb.xml,VERB,xcomp,VERB,xcomp,70,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,ADJ,advcl,ADJ,advcl,7,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,ADJ,advmod,ADJ,advmod,3,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,ADJ,amod,ADJ,amod,231,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,ADJ,ccomp,ADJ,ccomp,1,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,ADJ,conj,ADJ,conj,31,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,ADJ,nmod,ADJ,nmod,5,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,ADJ,nsubj,ADJ,nsubj,13,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,ADJ,nsubj:pass,ADJ,nsubj,2,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,ADJ,obj,ADJ,obj,9,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,ADJ,obl,ADJ,obl,22,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,ADJ,obl:arg,ADJ,obl,1,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,ADJ,root,ADJ,root,16,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,ADJ,xcomp,ADJ,xcomp,19,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,ADP,case,ADP,case,279,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,ADP,mark,ADP,mark,2,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,ADV,advmod,ADV,advmod,259,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,ADV,advmod:emph,ADV,advmod,5,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,ADV,advmod:lmod,ADV,advmod,11,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,ADV,advmod:tmod,ADV,advmod,36,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,ADV,conj,ADV,conj,5,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,ADV,discourse,ADV,discourse,2,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,ADV,mark,ADV,mark,7,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,ADV,nmod,ADV,nmod,6,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,ADV,obj,ADV,obj,1,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,AUX,aux,AUX,aux,3,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,AUX,aux:pass,AUX,aux,4,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,AUX,cop,AUX,cop,56,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,CCONJ,advmod:emph,CCONJ,advmod,2,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,CCONJ,cc,CCONJ,cc,264,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,CCONJ,conj,CCONJ,conj,1,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,DET,amod,DET,amod,4,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,DET,conj,DET,conj,10,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,DET,det,DET,det,149,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,DET,nmod,DET,nmod,14,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,DET,nsubj,DET,nsubj,50,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,DET,nsubj:pass,DET,nsubj,9,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,DET,obj,DET,obj,34,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,DET,obl,DET,obl,23,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,DET,obl:arg,DET,obl,7,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,DET,root,DET,root,1,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,DET,xcomp,DET,xcomp,1,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,NOUN,acl:relcl,NOUN,acl,3,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,NOUN,advcl,NOUN,advcl,1,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,NOUN,advcl:cmp,NOUN,advcl,2,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,NOUN,amod,NOUN,amod,1,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,NOUN,appos,NOUN,appos,10,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,NOUN,conj,NOUN,conj,140,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,NOUN,conj:expl,NOUN,conj,1,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,NOUN,iobj,NOUN,iobj,1,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,NOUN,nmod,NOUN,nmod,126,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,NOUN,nsubj,NOUN,nsubj,135,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,NOUN,nsubj:pass,NOUN,nsubj,75,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,NOUN,obj,NOUN,obj,249,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,NOUN,obl,NOUN,obl,318,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,NOUN,obl:arg,NOUN,obl,23,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,NOUN,root,NOUN,root,10,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,NOUN,vocative,NOUN,vocative,7,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,NOUN,xcomp,NOUN,xcomp,11,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,NUM,nummod,NUM,nummod,9,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,NUM,obl,NUM,obl,1,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,PART,advmod:neg,PART,advmod,22,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,PART,discourse,PART,discourse,31,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,PRON,amod,PRON,amod,1,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,PRON,appos,PRON,appos,2,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,PRON,conj,PRON,conj,1,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,PRON,det,PRON,det,2,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,PRON,nmod,PRON,nmod,25,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,PRON,nsubj,PRON,nsubj,91,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,PRON,nsubj:outer,PRON,nsubj,1,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,PRON,nsubj:pass,PRON,nsubj,10,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,PRON,obj,PRON,obj,75,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,PRON,obl,PRON,obl,24,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,PRON,obl:arg,PRON,obl,26,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,PRON,root,PRON,root,1,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,PROPN,conj,NOUN,conj,15,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,PROPN,flat:name,NOUN,flat,34,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,PROPN,nmod,NOUN,nmod,22,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,PROPN,nsubj,NOUN,nsubj,47,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,PROPN,nsubj:pass,NOUN,nsubj,11,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,PROPN,obj,NOUN,obj,15,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,PROPN,obl,NOUN,obl,28,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,PROPN,obl:arg,NOUN,obl,3,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,PUNCT,punct,PUNCT,punct,795,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,SCONJ,cc,SCONJ,cc,3,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,SCONJ,mark,SCONJ,mark,128,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,VERB,acl,VERB,acl,11,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,VERB,acl:relcl,VERB,acl,60,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,VERB,advcl,VERB,advcl,151,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,VERB,advcl:abs,VERB,advcl,34,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,VERB,advcl:cmp,VERB,advcl,7,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,VERB,amod,VERB,amod,21,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,VERB,ccomp,VERB,ccomp,56,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,VERB,conj,VERB,conj,120,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,VERB,csubj,VERB,csubj,21,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,VERB,nmod,VERB,nmod,24,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,VERB,obj,VERB,obj,2,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,VERB,obl,VERB,obl,5,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,VERB,root,VERB,root,308,PROVISIONAL
la,phi0631.phi001.perseus-lat1.tb.xml,VERB,xcomp,VERB,xcomp,38,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,ADJ,advcl,ADJ,advcl,1,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,ADJ,amod,ADJ,amod,64,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,ADJ,ccomp,ADJ,ccomp,1,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,ADJ,conj,ADJ,conj,1,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,ADJ,nmod,ADJ,nmod,1,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,ADJ,nsubj,ADJ,nsubj,2,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,ADJ,nsubj:pass,ADJ,nsubj,1,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,ADJ,obj,ADJ,obj,4,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,ADJ,obl,ADJ,obl,3,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,ADJ,vocative,ADJ,vocative,1,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,ADJ,xcomp,ADJ,xcomp,3,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,ADP,case,ADP,case,22,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,ADV,advmod,ADV,advmod,29,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,ADV,advmod:lmod,ADV,advmod,2,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,ADV,advmod:tmod,ADV,advmod,9,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,ADV,discourse,ADV,discourse,2,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,ADV,mark,ADV,mark,5,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,ADV,obj,ADV,obj,1,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,AUX,cop,AUX,cop,4,PROVISIONAL
la,phi0690.phi003.perseus-lat1.tb.xml,CCONJ,advmod:emph,CCONJ,advmod,4,PROVISIONAL
